FieldID,Region,FieldArea_ha,Soil_pH,Temperature_C,Humidity_%,Rainfall_mm,PloughDepth_cm,PloughMethod,SoilAdjustment_kgLime,IrrigationAdvice,SeedAmount_kg,PlantSpacing_cm,Fertilizer_Basal_Urea_kg,Fertilizer_Basal_TSP_kg,Fertilizer_Basal_MOP_kg,WaterManagementAdvice_Stage4,TillerIncreaseTip,Fertilizer_2ndDose_Urea_kg,Fertilizer_2ndDose_TSP_kg,Fertilizer_2ndDose_MOP_kg,WaterControlAdvice_Stage5,WaterControlAdvice_Stage6,PesticideSuggestion,HumidityTarget_%,WaterLevelAdvice_Stage7,PredictedYield_kg_ha,HarvestingDate,FinalMoisture_%,PostHarvestAdvice
1901,Intermediate Low,4.7,6.15,30.1,81.3,2042.1,12,Chisel,550,Maintain 5cm water,263.0,19,564.0,338.4,282.0,Alternate wetting,Apply split N,225.6,135.36,112.8,Maintain 5cm water,Ensure moist soil,Fipronil,80.0,Maintain 3-5cm,4639.6,2026-02-20,13.4,Sun-dry 3 days
1902,Dry Low,1.27,4.38,28.9,86.0,2215.3,16,Rotavator,702,Start irrigation after 3 days,72.7,23,152.4,91.44,76.2,Alternate wetting,Thin seedlings,60.96,36.58,30.48,Reduce water 2 days,Ensure moist soil,nan,87.6,Shallow water 3 days,4217.6,2026-02-23,13.4,Store under shade
1903,Dry Low,2.72,3.95,28.1,76.7,2015.2,15,Mouldboard,667,Start irrigation after 3 days,153.8,22,326.4,163.2,163.2,Alternate wetting,Apply split N,130.56,78.34,65.28,Flood for 1 week,Maintain shallow flooding,nan,82.8,Alternate wetting,4237.5,2026-02-26,14.8,Sun-dry 3 days
1904,Intermediate Low,3.78,5.89,31.4,87.1,2041.4,16,Mouldboard,484,Start irrigation after 3 days,203.6,22,453.6,272.16,226.8,Alternate wetting,Increase spacing,181.44,90.72,90.72,Flood for 1 week,Maintain shallow flooding,Chlorpyrifos,88.5,Alternate wetting,4620.7,2026-02-20,15.5,Sun-dry 3 days
1905,Dry Low,2.83,5.44,31.1,78.8,1671.2,16,Rotavator,465,Start irrigation after 3 days,159.4,21,339.6,203.76,169.8,Alternate wetting,Thin seedlings,135.84,67.92,67.92,Maintain 5cm water,Maintain shallow flooding,Chlorpyrifos,80.6,Shallow water 3 days,4075.3,2026-02-19,15.2,Store under shade
1906,Dry Low,1.37,3.61,28.2,78.7,2010.6,12,Mouldboard,532,Start irrigation after 3 days,72.8,18,164.4,82.2,82.2,Maintain 3-5cm water,Increase spacing,65.76,39.46,32.88,Flood for 1 week,Reduce water pre-flowering,nan,89.5,Maintain 3-5cm,5023.0,2026-02-24,15.0,Sun-dry 3 days
1907,Wet Low,3.21,5.02,28.0,83.9,1518.6,15,Chisel,792,Maintain 5cm water,174.8,18,385.2,231.12,192.6,Alternate wetting,Increase spacing,154.08,92.45,77.04,Maintain 5cm water,Maintain shallow flooding,nan,81.0,Alternate wetting,4427.5,2026-02-20,13.5,Thresh immediately
1908,Dry Low,3.57,3.92,30.6,76.1,1907.5,16,Mouldboard,765,Maintain 5cm water,202.9,18,428.4,257.04,214.2,Alternate wetting,Increase spacing,171.36,102.82,85.68,Reduce water 2 days,Reduce water pre-flowering,Chlorpyrifos,87.9,Alternate wetting,5038.6,2026-02-24,13.3,Store under shade
1909,Dry Low,3.82,5.63,28.6,75.4,1240.4,15,Mouldboard,481,Start irrigation after 3 days,212.7,20,458.4,229.2,229.2,Alternate wetting,Apply split N,183.36,91.68,91.68,Maintain 5cm water,Maintain shallow flooding,nan,85.2,Shallow water 3 days,4281.5,2026-02-26,13.0,Store under shade
1910,Dry Low,2.49,5.08,28.5,78.9,918.6,14,Mouldboard,780,Irrigate weekly,141.8,18,298.8,149.4,149.4,Alternate wetting,Apply split N,119.52,71.71,59.76,Reduce water 2 days,Maintain shallow flooding,Fipronil,84.3,Alternate wetting,4859.7,2026-02-25,13.3,Store under shade
1911,Wet Low,3.25,5.95,27.8,83.1,1502.9,17,Mouldboard,718,Start irrigation after 3 days,174.0,23,390.0,234.0,195.0,Alternate wetting,Thin seedlings,156.0,78.0,78.0,Flood for 1 week,Reduce water pre-flowering,Fipronil,82.8,Alternate wetting,5195.8,2026-02-21,15.3,Store under shade
1912,Intermediate Low,2.8,6.72,28.3,88.6,1585.0,16,Chisel,727,Maintain 5cm water,158.2,21,336.0,168.0,168.0,Alternate wetting,Thin seedlings,134.4,80.64,67.2,Reduce water 2 days,Maintain shallow flooding,Chlorpyrifos,88.4,Shallow water 3 days,4124.0,2026-02-19,15.7,Thresh immediately
1913,Wet Low,3.69,4.7,29.1,87.7,1235.9,16,Rotavator,497,Irrigate weekly,196.4,20,442.8,265.68,221.4,Maintain 3-5cm water,Increase spacing,177.12,106.27,88.56,Reduce water 2 days,Maintain shallow flooding,Chlorpyrifos,82.0,Alternate wetting,4797.5,2026-02-23,13.7,Thresh immediately
1914,Wet Low,3.33,7.35,30.7,82.4,2037.1,15,Mouldboard,472,Start irrigation after 3 days,184.1,23,399.6,239.76,199.8,Alternate wetting,Apply split N,159.84,95.9,79.92,Reduce water 2 days,Maintain shallow flooding,nan,87.2,Maintain 3-5cm,4605.0,2026-02-26,15.4,Sun-dry 3 days
1915,Intermediate Low,3.1,5.64,28.7,75.6,925.0,17,Mouldboard,726,Irrigate weekly,169.3,18,372.0,223.2,186.0,Alternate wetting,Apply split N,148.8,74.4,74.4,Maintain 5cm water,Ensure moist soil,nan,84.5,Shallow water 3 days,4480.7,2026-02-26,13.6,Store under shade
1916,Wet Low,2.0,5.97,28.6,83.0,1178.7,14,Chisel,429,Start irrigation after 3 days,110.7,23,240.0,120.0,120.0,Maintain 3-5cm water,Apply split N,96.0,57.6,48.0,Reduce water 2 days,Maintain shallow flooding,Fipronil,90.0,Maintain 3-5cm,5209.1,2026-02-28,13.7,Store under shade
1917,Intermediate Low,1.01,6.22,28.4,85.6,2072.6,16,Chisel,524,Maintain 5cm water,53.3,22,121.2,72.72,60.6,Maintain 3-5cm water,Thin seedlings,48.48,24.24,24.24,Maintain 5cm water,Reduce water pre-flowering,Chlorpyrifos,86.1,Maintain 3-5cm,5177.1,2026-02-19,13.7,Sun-dry 3 days
1918,Wet Low,1.7,6.17,29.4,80.1,1543.1,12,Chisel,609,Start irrigation after 3 days,92.1,21,204.0,122.4,102.0,Keep flooded,Apply split N,81.6,40.8,40.8,Maintain 5cm water,Reduce water pre-flowering,Chlorpyrifos,81.0,Shallow water 3 days,5261.4,2026-02-21,13.2,Thresh immediately
1919,Intermediate Low,1.47,5.54,27.9,76.7,1999.0,15,Mouldboard,671,Irrigate weekly,82.3,21,176.4,88.2,88.2,Maintain 3-5cm water,Increase spacing,70.56,42.34,35.28,Maintain 5cm water,Reduce water pre-flowering,Chlorpyrifos,84.2,Alternate wetting,4317.8,2026-02-25,13.6,Store under shade
1920,Dry Low,2.8,5.22,29.4,79.2,1764.7,15,Rotavator,612,Maintain 5cm water,155.0,23,336.0,168.0,168.0,Maintain 3-5cm water,Increase spacing,134.4,67.2,67.2,Flood for 1 week,Maintain shallow flooding,Chlorpyrifos,80.7,Shallow water 3 days,4571.4,2026-02-22,14.1,Sun-dry 3 days
1921,Wet Low,3.45,3.72,30.5,86.6,2416.2,16,Chisel,532,Start irrigation after 3 days,190.8,19,414.0,207.0,207.0,Alternate wetting,Increase spacing,165.6,99.36,82.8,Flood for 1 week,Reduce water pre-flowering,Fipronil,82.9,Alternate wetting,4419.4,2026-02-22,14.2,Thresh immediately
1922,Wet Low,1.85,3.59,27.1,80.3,1816.3,14,Chisel,556,Start irrigation after 3 days,101.9,21,222.0,111.0,111.0,Keep flooded,Apply split N,88.8,53.28,44.4,Flood for 1 week,Ensure moist soil,Fipronil,83.4,Maintain 3-5cm,5081.0,2026-02-19,13.9,Sun-dry 3 days
1923,Wet Low,4.76,4.93,27.0,87.2,825.3,16,Chisel,446,Start irrigation after 3 days,274.5,22,571.2,342.72,285.6,Alternate wetting,Increase spacing,228.48,137.09,114.24,Maintain 5cm water,Reduce water pre-flowering,Chlorpyrifos,88.5,Alternate wetting,4922.1,2026-02-26,14.5,Sun-dry 3 days
1924,Wet Low,1.03,4.83,27.4,79.8,1399.9,13,Rotavator,756,Start irrigation after 3 days,59.3,21,123.6,61.8,61.8,Keep flooded,Increase spacing,49.44,29.66,24.72,Flood for 1 week,Maintain shallow flooding,Fipronil,88.4,Maintain 3-5cm,4660.6,2026-02-19,14.1,Thresh immediately
1925,Dry Low,4.09,5.05,29.7,77.5,1043.2,16,Mouldboard,762,Maintain 5cm water,221.5,19,490.8,245.4,245.4,Alternate wetting,Thin seedlings,196.32,98.16,98.16,Reduce water 2 days,Ensure moist soil,Chlorpyrifos,80.1,Maintain 3-5cm,5572.0,2026-02-26,15.9,Store under shade
1926,Wet Low,3.5,4.05,31.3,81.5,2371.9,17,Mouldboard,781,Maintain 5cm water,189.4,21,420.0,252.0,210.0,Maintain 3-5cm water,Thin seedlings,168.0,84.0,84.0,Maintain 5cm water,Reduce water pre-flowering,Fipronil,85.3,Maintain 3-5cm,4187.9,2026-02-28,15.4,Thresh immediately
1927,Dry Low,2.49,6.45,27.0,81.8,976.8,17,Mouldboard,421,Start irrigation after 3 days,137.8,24,298.8,179.28,149.4,Maintain 3-5cm water,Apply split N,119.52,71.71,59.76,Flood for 1 week,Ensure moist soil,nan,82.2,Shallow water 3 days,5949.8,2026-02-22,15.8,Store under shade
1928,Dry Low,1.2,6.93,31.7,75.2,1459.1,13,Chisel,482,Maintain 5cm water,63.1,21,144.0,72.0,72.0,Keep flooded,Apply split N,57.6,34.56,28.8,Maintain 5cm water,Reduce water pre-flowering,Fipronil,83.2,Alternate wetting,4233.1,2026-02-23,14.7,Thresh immediately
1929,Dry Low,3.51,7.25,27.5,76.8,1184.4,17,Mouldboard,633,Irrigate weekly,188.9,19,421.2,210.6,210.6,Alternate wetting,Apply split N,168.48,84.24,84.24,Flood for 1 week,Maintain shallow flooding,Chlorpyrifos,80.2,Alternate wetting,5546.1,2026-02-27,15.0,Store under shade
1930,Dry Low,2.54,5.47,31.2,77.8,2239.4,17,Chisel,459,Maintain 5cm water,135.6,24,304.8,152.4,152.4,Alternate wetting,Apply split N,121.92,60.96,60.96,Reduce water 2 days,Ensure moist soil,nan,87.5,Alternate wetting,4736.5,2026-02-22,13.5,Store under shade
1931,Intermediate Low,4.75,6.3,29.4,76.7,1324.6,12,Rotavator,587,Irrigate weekly,253.4,24,570.0,285.0,285.0,Maintain 3-5cm water,Apply split N,228.0,114.0,114.0,Maintain 5cm water,Reduce water pre-flowering,Chlorpyrifos,89.5,Maintain 3-5cm,5730.5,2026-02-28,15.3,Sun-dry 3 days
1932,Intermediate Low,3.17,6.92,30.3,80.1,2486.2,15,Rotavator,457,Irrigate weekly,177.0,21,380.4,228.24,190.2,Maintain 3-5cm water,Thin seedlings,152.16,76.08,76.08,Flood for 1 week,Reduce water pre-flowering,nan,82.2,Shallow water 3 days,4148.3,2026-02-23,13.7,Sun-dry 3 days
1933,Wet Low,4.76,5.17,29.6,89.5,865.6,17,Mouldboard,658,Maintain 5cm water,258.5,23,571.2,285.6,285.6,Keep flooded,Thin seedlings,228.48,137.09,114.24,Flood for 1 week,Ensure moist soil,nan,83.4,Alternate wetting,4749.4,2026-02-21,13.4,Store under shade
1934,Intermediate Low,1.88,4.74,29.4,82.6,1018.1,15,Chisel,561,Start irrigation after 3 days,99.7,20,225.6,135.36,112.8,Maintain 3-5cm water,Thin seedlings,90.24,45.12,45.12,Reduce water 2 days,Ensure moist soil,Fipronil,82.1,Alternate wetting,4670.9,2026-02-27,13.1,Thresh immediately
1935,Intermediate Low,3.9,7.25,31.2,84.4,1181.9,14,Chisel,700,Maintain 5cm water,223.6,24,468.0,280.8,234.0,Keep flooded,Increase spacing,187.2,93.6,93.6,Reduce water 2 days,Ensure moist soil,Fipronil,89.3,Shallow water 3 days,5986.3,2026-02-21,14.4,Store under shade
1936,Wet Low,3.47,5.56,30.8,80.3,2178.9,16,Mouldboard,705,Irrigate weekly,198.6,23,416.4,208.2,208.2,Keep flooded,Increase spacing,166.56,99.94,83.28,Flood for 1 week,Ensure moist soil,nan,80.1,Alternate wetting,5971.1,2026-02-23,13.9,Thresh immediately
1937,Wet Low,3.96,5.49,29.4,79.9,2293.5,12,Rotavator,401,Irrigate weekly,226.4,21,475.2,285.12,237.6,Keep flooded,Thin seedlings,190.08,114.05,95.04,Flood for 1 week,Reduce water pre-flowering,nan,85.8,Shallow water 3 days,4379.6,2026-02-27,16.0,Store under shade
1938,Wet Low,1.86,4.21,27.6,75.3,921.5,13,Rotavator,670,Maintain 5cm water,101.1,18,223.2,111.6,111.6,Keep flooded,Thin seedlings,89.28,44.64,44.64,Maintain 5cm water,Reduce water pre-flowering,nan,88.7,Shallow water 3 days,5259.9,2026-02-19,13.7,Thresh immediately
1939,Intermediate Low,3.66,3.93,27.6,82.5,855.2,14,Rotavator,542,Irrigate weekly,191.6,18,439.2,219.6,219.6,Maintain 3-5cm water,Apply split N,175.68,105.41,87.84,Maintain 5cm water,Reduce water pre-flowering,Chlorpyrifos,81.9,Alternate wetting,5071.0,2026-02-24,15.6,Sun-dry 3 days
1940,Intermediate Low,2.99,6.87,31.0,82.3,2065.7,12,Rotavator,587,Maintain 5cm water,157.4,20,358.8,179.4,179.4,Keep flooded,Thin seedlings,143.52,71.76,71.76,Flood for 1 week,Maintain shallow flooding,Fipronil,85.9,Shallow water 3 days,4308.7,2026-02-25,13.9,Thresh immediately
1941,Wet Low,3.97,5.96,29.6,77.4,1026.7,12,Rotavator,751,Maintain 5cm water,213.0,24,476.4,238.2,238.2,Maintain 3-5cm water,Apply split N,190.56,114.34,95.28,Reduce water 2 days,Ensure moist soil,Chlorpyrifos,80.5,Shallow water 3 days,4335.6,2026-02-21,15.2,Sun-dry 3 days
1942,Dry Low,2.31,4.8,29.4,86.5,1026.1,13,Mouldboard,740,Start irrigation after 3 days,123.2,21,277.2,166.32,138.6,Keep flooded,Thin seedlings,110.88,55.44,55.44,Maintain 5cm water,Reduce water pre-flowering,Fipronil,88.1,Alternate wetting,5978.5,2026-02-24,15.0,Thresh immediately
1943,Wet Low,4.56,4.27,30.4,82.4,838.0,13,Mouldboard,623,Irrigate weekly,261.0,22,547.2,273.6,273.6,Maintain 3-5cm water,Apply split N,218.88,131.33,109.44,Flood for 1 week,Ensure moist soil,Chlorpyrifos,82.7,Maintain 3-5cm,4905.5,2026-02-21,14.7,Sun-dry 3 days
1944,Dry Low,1.34,5.72,31.3,80.1,884.7,15,Mouldboard,766,Maintain 5cm water,77.6,24,160.8,96.48,80.4,Keep flooded,Thin seedlings,64.32,32.16,32.16,Reduce water 2 days,Ensure moist soil,Fipronil,89.9,Alternate wetting,4251.6,2026-02-20,14.3,Thresh immediately
1945,Dry Low,4.23,5.84,30.1,77.2,1248.2,16,Rotavator,579,Irrigate weekly,240.7,21,507.6,253.8,253.8,Maintain 3-5cm water,Apply split N,203.04,121.82,101.52,Reduce water 2 days,Reduce water pre-flowering,nan,89.2,Alternate wetting,4429.6,2026-02-27,15.0,Store under shade
1946,Wet Low,4.45,4.33,30.8,83.3,910.5,14,Rotavator,422,Maintain 5cm water,250.9,18,534.0,320.4,267.0,Alternate wetting,Increase spacing,213.6,106.8,106.8,Flood for 1 week,Ensure moist soil,nan,87.3,Maintain 3-5cm,4536.7,2026-02-22,14.2,Thresh immediately
1947,Wet Low,4.27,6.91,30.8,86.3,1427.1,16,Mouldboard,754,Maintain 5cm water,237.1,19,512.4,307.44,256.2,Keep flooded,Increase spacing,204.96,122.98,102.48,Flood for 1 week,Ensure moist soil,Fipronil,85.0,Shallow water 3 days,5021.8,2026-02-27,14.6,Sun-dry 3 days
1948,Wet Low,3.05,3.84,28.8,79.2,2215.7,14,Mouldboard,436,Start irrigation after 3 days,172.7,20,366.0,183.0,183.0,Keep flooded,Apply split N,146.4,87.84,73.2,Maintain 5cm water,Ensure moist soil,nan,87.7,Alternate wetting,4671.1,2026-02-19,14.8,Sun-dry 3 days
1949,Intermediate Low,2.75,4.92,28.4,78.3,1354.7,12,Rotavator,506,Maintain 5cm water,158.6,19,330.0,165.0,165.0,Alternate wetting,Apply split N,132.0,79.2,66.0,Flood for 1 week,Ensure moist soil,nan,81.3,Maintain 3-5cm,4910.0,2026-02-23,13.8,Thresh immediately
1950,Dry Low,4.99,6.22,31.0,82.8,2037.3,17,Chisel,696,Start irrigation after 3 days,277.5,22,598.8,359.28,299.4,Alternate wetting,Increase spacing,239.52,143.71,119.76,Maintain 5cm water,Ensure moist soil,Chlorpyrifos,83.1,Maintain 3-5cm,4333.0,2026-02-20,14.0,Store under shade
1951,Intermediate Low,1.92,4.6,28.9,77.3,959.6,17,Mouldboard,628,Irrigate weekly,101.6,21,230.4,138.24,115.2,Keep flooded,Thin seedlings,92.16,55.3,46.08,Reduce water 2 days,Reduce water pre-flowering,Fipronil,80.3,Alternate wetting,4653.5,2026-02-20,13.1,Thresh immediately
1952,Intermediate Low,3.19,6.81,31.5,85.0,1920.9,13,Rotavator,712,Start irrigation after 3 days,169.0,22,382.8,229.68,191.4,Maintain 3-5cm water,Apply split N,153.12,76.56,76.56,Maintain 5cm water,Reduce water pre-flowering,nan,86.5,Alternate wetting,4140.6,2026-02-21,15.6,Thresh immediately
1953,Wet Low,3.68,6.46,27.3,84.1,1338.5,13,Rotavator,496,Start irrigation after 3 days,204.3,19,441.6,220.8,220.8,Keep flooded,Thin seedlings,176.64,105.98,88.32,Flood for 1 week,Ensure moist soil,Fipronil,88.1,Maintain 3-5cm,5779.4,2026-02-27,15.3,Sun-dry 3 days
1954,Intermediate Low,3.8,6.66,27.3,76.3,2074.6,12,Mouldboard,680,Irrigate weekly,205.2,21,456.0,228.0,228.0,Maintain 3-5cm water,Increase spacing,182.4,109.44,91.2,Maintain 5cm water,Ensure moist soil,Chlorpyrifos,89.5,Alternate wetting,4397.5,2026-02-27,13.6,Store under shade
1955,Wet Low,1.82,3.98,31.6,75.5,1031.6,12,Chisel,509,Start irrigation after 3 days,104.6,24,218.4,109.2,109.2,Alternate wetting,Increase spacing,87.36,43.68,43.68,Reduce water 2 days,Ensure moist soil,Fipronil,86.9,Maintain 3-5cm,5513.8,2026-02-27,14.1,Store under shade
1956,Dry Low,3.62,4.06,30.2,84.3,2326.4,14,Rotavator,436,Start irrigation after 3 days,201.5,23,434.4,217.2,217.2,Maintain 3-5cm water,Apply split N,173.76,86.88,86.88,Reduce water 2 days,Maintain shallow flooding,Chlorpyrifos,87.3,Alternate wetting,4699.1,2026-02-23,14.3,Store under shade
1957,Wet Low,4.27,4.65,28.9,79.4,1212.4,12,Mouldboard,439,Maintain 5cm water,239.4,23,512.4,307.44,256.2,Keep flooded,Thin seedlings,204.96,122.98,102.48,Flood for 1 week,Ensure moist soil,Chlorpyrifos,89.0,Maintain 3-5cm,4948.8,2026-02-20,14.0,Store under shade
1958,Intermediate Low,1.2,5.57,30.8,76.3,1400.3,14,Rotavator,484,Start irrigation after 3 days,62.4,24,144.0,86.4,72.0,Alternate wetting,Increase spacing,57.6,34.56,28.8,Maintain 5cm water,Maintain shallow flooding,Chlorpyrifos,89.4,Alternate wetting,4582.5,2026-02-19,15.4,Thresh immediately
1959,Intermediate Low,4.65,6.49,30.4,86.4,2415.3,16,Rotavator,701,Maintain 5cm water,255.7,22,558.0,334.8,279.0,Alternate wetting,Thin seedlings,223.2,133.92,111.6,Flood for 1 week,Maintain shallow flooding,nan,84.9,Alternate wetting,5392.9,2026-02-26,15.2,Store under shade
1960,Wet Low,1.12,6.85,29.7,79.7,1783.4,13,Rotavator,587,Start irrigation after 3 days,61.1,23,134.4,80.64,67.2,Keep flooded,Increase spacing,53.76,26.88,26.88,Flood for 1 week,Maintain shallow flooding,Chlorpyrifos,81.1,Alternate wetting,5689.1,2026-02-22,15.3,Store under shade
1961,Wet Low,2.42,6.32,27.5,81.9,1421.8,13,Rotavator,639,Irrigate weekly,136.1,23,290.4,174.24,145.2,Keep flooded,Apply split N,116.16,69.7,58.08,Reduce water 2 days,Reduce water pre-flowering,Fipronil,84.7,Shallow water 3 days,4572.5,2026-02-27,15.7,Store under shade
1962,Intermediate Low,1.06,7.21,31.1,78.6,2414.3,17,Chisel,757,Irrigate weekly,57.6,18,127.2,63.6,63.6,Alternate wetting,Thin seedlings,50.88,25.44,25.44,Maintain 5cm water,Maintain shallow flooding,Fipronil,85.6,Alternate wetting,4484.4,2026-02-23,14.8,Sun-dry 3 days
1963,Dry Low,1.31,6.45,31.3,84.4,1359.4,17,Mouldboard,753,Start irrigation after 3 days,75.8,23,157.2,78.6,78.6,Maintain 3-5cm water,Thin seedlings,62.88,31.44,31.44,Flood for 1 week,Ensure moist soil,nan,86.3,Maintain 3-5cm,5362.9,2026-02-28,14.8,Sun-dry 3 days
1964,Dry Low,4.64,4.73,27.9,79.5,961.3,13,Mouldboard,418,Maintain 5cm water,259.9,18,556.8,334.08,278.4,Maintain 3-5cm water,Apply split N,222.72,111.36,111.36,Reduce water 2 days,Ensure moist soil,nan,89.9,Maintain 3-5cm,4390.3,2026-02-22,15.2,Sun-dry 3 days
1965,Wet Low,2.42,4.56,31.3,89.5,2494.6,16,Mouldboard,746,Start irrigation after 3 days,135.4,20,290.4,145.2,145.2,Maintain 3-5cm water,Apply split N,116.16,69.7,58.08,Flood for 1 week,Reduce water pre-flowering,Chlorpyrifos,89.2,Shallow water 3 days,5279.7,2026-02-19,15.0,Store under shade
1966,Dry Low,2.7,6.28,31.4,85.5,1255.3,16,Mouldboard,792,Maintain 5cm water,155.3,18,324.0,162.0,162.0,Keep flooded,Apply split N,129.6,77.76,64.8,Maintain 5cm water,Reduce water pre-flowering,Chlorpyrifos,84.0,Shallow water 3 days,4188.9,2026-02-24,15.6,Thresh immediately
1967,Intermediate Low,1.86,4.27,29.7,77.1,2247.1,15,Mouldboard,724,Start irrigation after 3 days,107.8,18,223.2,111.6,111.6,Alternate wetting,Apply split N,89.28,53.57,44.64,Flood for 1 week,Ensure moist soil,Chlorpyrifos,81.1,Shallow water 3 days,5240.3,2026-02-23,15.3,Thresh immediately
1968,Wet Low,3.39,3.87,30.3,81.3,1081.4,14,Chisel,660,Irrigate weekly,180.3,19,406.8,203.4,203.4,Maintain 3-5cm water,Increase spacing,162.72,97.63,81.36,Maintain 5cm water,Reduce water pre-flowering,nan,82.1,Alternate wetting,5026.8,2026-02-27,13.4,Sun-dry 3 days
1969,Intermediate Low,3.38,5.63,28.9,80.8,2043.3,17,Rotavator,557,Irrigate weekly,192.2,18,405.6,202.8,202.8,Alternate wetting,Thin seedlings,162.24,81.12,81.12,Reduce water 2 days,Reduce water pre-flowering,nan,81.7,Alternate wetting,4227.8,2026-02-25,15.8,Sun-dry 3 days
1970,Intermediate Low,2.49,6.79,28.4,83.0,1691.6,14,Rotavator,703,Maintain 5cm water,131.9,18,298.8,179.28,149.4,Maintain 3-5cm water,Increase spacing,119.52,71.71,59.76,Reduce water 2 days,Maintain shallow flooding,Fipronil,83.6,Maintain 3-5cm,5298.2,2026-02-26,15.0,Store under shade
1971,Dry Low,2.33,3.91,30.6,87.6,2467.5,17,Mouldboard,511,Start irrigation after 3 days,127.5,19,279.6,167.76,139.8,Alternate wetting,Apply split N,111.84,55.92,55.92,Flood for 1 week,Maintain shallow flooding,Chlorpyrifos,88.8,Maintain 3-5cm,4893.1,2026-02-28,13.4,Sun-dry 3 days
1972,Wet Low,4.54,6.67,31.3,83.8,1739.8,15,Rotavator,543,Maintain 5cm water,238.8,18,544.8,272.4,272.4,Keep flooded,Increase spacing,217.92,130.75,108.96,Reduce water 2 days,Reduce water pre-flowering,Chlorpyrifos,84.4,Alternate wetting,4434.2,2026-02-28,15.3,Sun-dry 3 days
1973,Wet Low,2.53,6.75,30.3,75.9,842.5,13,Rotavator,655,Irrigate weekly,141.0,23,303.6,182.16,151.8,Keep flooded,Increase spacing,121.44,60.72,60.72,Flood for 1 week,Ensure moist soil,Fipronil,85.7,Maintain 3-5cm,4706.8,2026-02-19,14.1,Sun-dry 3 days
1974,Dry Low,2.97,5.43,29.6,84.8,1826.6,14,Rotavator,417,Maintain 5cm water,162.8,24,356.4,213.84,178.2,Keep flooded,Thin seedlings,142.56,85.54,71.28,Flood for 1 week,Maintain shallow flooding,Fipronil,81.8,Alternate wetting,4984.2,2026-02-28,15.4,Sun-dry 3 days
1975,Intermediate Low,2.13,3.73,27.8,75.1,1047.0,17,Mouldboard,583,Start irrigation after 3 days,118.8,18,255.6,127.8,127.8,Maintain 3-5cm water,Thin seedlings,102.24,61.34,51.12,Maintain 5cm water,Ensure moist soil,Fipronil,84.9,Shallow water 3 days,4183.1,2026-02-21,15.9,Thresh immediately
1976,Intermediate Low,4.15,4.2,27.3,86.7,2157.5,14,Mouldboard,686,Maintain 5cm water,232.7,20,498.0,249.0,249.0,Keep flooded,Thin seedlings,199.2,99.6,99.6,Flood for 1 week,Reduce water pre-flowering,Fipronil,88.7,Alternate wetting,5915.2,2026-02-27,13.8,Store under shade
1977,Intermediate Low,2.59,6.33,29.2,85.0,2256.2,13,Chisel,784,Start irrigation after 3 days,144.3,18,310.8,155.4,155.4,Keep flooded,Apply split N,124.32,74.59,62.16,Maintain 5cm water,Ensure moist soil,Chlorpyrifos,87.7,Alternate wetting,5331.1,2026-02-24,15.6,Thresh immediately
1978,Intermediate Low,3.05,6.35,27.2,79.6,1619.6,12,Mouldboard,530,Start irrigation after 3 days,164.0,18,366.0,183.0,183.0,Keep flooded,Apply split N,146.4,87.84,73.2,Flood for 1 week,Ensure moist soil,nan,80.8,Alternate wetting,4205.1,2026-02-26,15.3,Sun-dry 3 days
1979,Wet Low,2.01,7.09,29.8,79.4,2131.5,17,Chisel,680,Irrigate weekly,114.6,20,241.2,144.72,120.6,Alternate wetting,Thin seedlings,96.48,48.24,48.24,Maintain 5cm water,Ensure moist soil,Chlorpyrifos,88.6,Maintain 3-5cm,5645.7,2026-02-24,15.0,Store under shade
1980,Wet Low,4.95,5.83,28.9,87.0,1046.7,12,Mouldboard,644,Start irrigation after 3 days,273.8,24,594.0,297.0,297.0,Alternate wetting,Increase spacing,237.6,118.8,118.8,Reduce water 2 days,Ensure moist soil,Fipronil,82.7,Alternate wetting,4645.1,2026-02-26,14.2,Store under shade
1981,Dry Low,2.17,4.0,30.8,86.8,1636.5,15,Rotavator,407,Start irrigation after 3 days,119.2,19,260.4,130.2,130.2,Alternate wetting,Thin seedlings,104.16,52.08,52.08,Flood for 1 week,Reduce water pre-flowering,nan,86.7,Alternate wetting,5193.6,2026-02-25,13.3,Thresh immediately
1982,Dry Low,4.08,3.99,28.5,80.3,1469.7,16,Chisel,592,Start irrigation after 3 days,236.3,23,489.6,293.76,244.8,Alternate wetting,Apply split N,195.84,97.92,97.92,Maintain 5cm water,Reduce water pre-flowering,Chlorpyrifos,81.5,Alternate wetting,4554.3,2026-02-25,14.5,Thresh immediately
